IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,GEO,Georgia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,33,,,,,,33,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,33,,,,,,33,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,SWE,Sweden,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,331,,,,,,331,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,COL,Colombia,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,339,,,,,,339,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,HRV,Croatia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,339,,,,,,339,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,35,,,,,,35,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,GIN,Guinea,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,35,,,,,,35,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,LVA,Latvia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,35,,,,,,35,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,35,,,,,,35,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,35,,,,,,35,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,MNE,Montenegro,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,35,,,,,,35,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,BEL,Belgium,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,352,,,,,,352,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,SWE,Sweden,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,356,,,,,,356,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,CYP,Cyprus,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,36,,,,,,36,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,LBR,Liberia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,36,,,,,,36,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,MUS,Mauritius,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,36,,,,,,36,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,HUN,Hungary,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,361,,,,,,361,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,365,,,,,,365,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,AUT,Austria,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,369,,,,,,369,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,KEN,Kenya,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,369,,,,,,369,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,37,,,,,,37,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,37,,,,,,37,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,377,,,,,,377,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,NAM,Namibia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,38,,,,,,38,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,38,,,,,,38,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,381,,,,,,381,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,UGA,Uganda,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,386,,,,,,386,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,39,,,,,,39,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,TGO,Togo,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,39,,,,,,39,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,FIN,Finland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,390,,,,,,390,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,KEN,Kenya,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,390,,,,,,390,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,NOR,Norway,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,391,,,,,,391,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,4,,,,,,4,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,4,,,,,,4,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,4,,,,,,4,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,GMB,Gambia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4,,,,,,4,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,4,,,,,,4,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,4,,,,,,4,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,4,,,,,,4,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,ITA,Italy,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4037,,,,,,4 037,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,4236,,,,,,4 236,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,FRA,France,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,4244,,,,,,4 244,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,POL,Poland,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4289,,,,,,4 289,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,DEU,Germany,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,4478,,,,,,4 478,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,4629,,,,,,4 629,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4770,,,,,,4 770,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,ESP,Spain,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,4814,,,,,,4 814,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,ARM,Armenia,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,40,,,,,,40,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,GRC,Greece,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,401,,,,,,401,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,DNK,Denmark,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,404,,,,,,404,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,405,,,,,,405,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,PER,Peru,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,406,,,,,,406,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,410,,,,,,410,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,ARG,Argentina,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,414,,,,,,414,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,BEN,Benin,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,42,,,,,,42,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,42,,,,,,42,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,42,,,,,,42,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,ERI,Eritrea,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,43,,,,,,43,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,43,,,,,,43,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,44,,,,,,44,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,446,,,,,,446,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,45,,,,,,45,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,452,,,,,,452,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,455,,,,,,455,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,466,,,,,,466,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,ARM,Armenia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,47,,,,,,47,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,47,,,,,,47,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,CHE,Switzerland,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,471,,,,,,471,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,ALB,Albania,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,48,,,,,,48,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,480,,,,,,480,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,481,,,,,,481,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,AGO,Angola,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,482,,,,,,482,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,485,,,,,,485,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,49,,,,,,49,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,49,,,,,,49,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,LTU,Lithuania,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,49,,,,,,49,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,URY,Uruguay,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,49,,,,,,49,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,ZMB,Zambia,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,49,,,,,,49,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,COM,Comoros,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,COM,Comoros,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EUR,Europe,Country,ISL,Iceland,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2020,true,Sex,Male,SEX_MLE,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5,,,,,,5,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2020,true,Sex,Female,SEX_FMLE,,,,,,,,,,5564,,,,,,5 564,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,5780,,,,,,5 780,,,EN,2023-04-20T04:00:00.000Z
ORAL_HEALTH_CANCER_LIPORALCAVITY_NEWCASE_NUMBER,Number of new cases of lip and oral cavity cancer,numeric,AFR,Africa,Country,GAB,Gabon,Year,2020,true,Sex,Both sexes,SEX_BTSX,,,,,,,,,,50,,,,,,50,,,EN,2023-04-20T04:00:00.000Z
